slice_axis,slice_index,method,ssim,psnr,mse,mae,rmse,nrmse,pearson,gradient_mse,hfen,diff_percent,isnr,issm,scale,isnr_baseline_method,hr_height,hr_width,lr_height,lr_width,degradation_time_ms,upscaling_time_ms,metrics_time_ms,total_method_time_ms
axial,113,nearest,0.6532420516014099,19.91831777339282,0.010189860127866268,0.06248176470398903,0.10094483705403792,0.10094483705403792,0.9413848399071439,0.15717683732509613,0.17968623340129852,6.248176470398903,0.11002829691454649,,2,bilinear,256,236,128,118,0.2589159999999424,0.10995900000132508,8.321457999999282,8.43220800000033
axial,113,bilinear,0.6380339860916138,19.808289476478272,0.010451317764818668,0.06420758366584778,0.10223168669653587,0.10223168669653587,0.9408482356464803,0.2298765629529953,0.2475208342075348,6.420758366584778,0.0,,2,bilinear,256,236,128,118,0.2589159999999424,0.13245799999950236,8.142166999999034,8.275749999999249
axial,113,bicubic,0.6675739884376526,20.38268778028071,0.009156536310911179,0.059370480477809906,0.09568979209357276,0.09568979209357276,0.9477261000402059,0.16076883673667908,0.15746469795703888,5.937048047780991,0.5743983038024372,,2,bilinear,256,236,128,118,0.2589159999999424,0.15991700000128617,8.845875000000447,9.00658299999968
axial,113,lanczos,0.6666942238807678,20.428917550058962,0.009059583768248558,0.05921763554215431,0.0951818457913512,0.0951818457913512,0.9483344082594083,0.15136946737766266,0.154941588640213,5.921763554215431,0.620628073580691,,2,bilinear,256,236,128,118,0.2589159999999424,0.23745799999908002,7.456375000000293,7.694583999999338
axial,114,nearest,0.6509630680084229,19.815185134446857,0.010434736497700214,0.06327575445175171,0.10215055799015596,0.10215055799015596,0.9404571773837108,0.16269679367542267,0.18295782804489136,6.327575445175171,0.10021111680447539,,2,bilinear,256,236,128,118,0.23933299999967517,0.10762500000005559,7.649333999999897,7.75762499999999
axial,114,bilinear,0.6369194984436035,19.714974017642383,0.010678311809897423,0.06485017389059067,0.10333591732741053,0.10333591732741053,0.9400206849160122,0.23699720203876495,0.2507513463497162,6.485017389059067,0.0,,2,bilinear,256,236,128,118,0.23933299999967517,0.10975000000001955,7.228083999999413,7.3385829999992325
axial,114,bicubic,0.6674500107765198,20.30452559892762,0.009322823025286198,0.05984519049525261,0.09655476697339287,0.09655476697339287,0.9472119652511969,0.16535820066928864,0.1599816530942917,5.984519049525261,0.589551581285235,,2,bilinear,256,236,128,118,0.23933299999967517,0.1512080000001248,8.044459000000614,8.196874999999437
axial,114,lanczos,0.6667013764381409,20.35424077485977,0.00921670999377966,0.05970107018947601,0.09600369781305124,0.09600369781305124,0.9478655916334295,0.15497340261936188,0.1579812616109848,5.970107018947601,0.6392667572173838,,2,bilinear,256,236,128,118,0.23933299999967517,0.23012499999985891,7.603207999999029,7.834374999999838
axial,115,nearest,0.6488974094390869,19.710617633998083,0.010689028538763523,0.06388167291879654,0.1033877581668329,0.1033877581668329,0.9394270421341667,0.16817675530910492,0.18336161971092224,6.388167291879654,0.09616823050485633,,2,bilinear,256,236,128,118,0.23570900000002837,0.1082080000003316,7.701750000000729,7.811207999999681
axial,115,bilinear,0.6341788172721863,19.614449403493225,0.010928361676633358,0.06541377305984497,0.10453880464513336,0.10453880464513336,0.9390486374432386,0.24595819413661957,0.25139617919921875,6.541377305984497,0.0,,2,bilinear,256,236,128,118,0.23570900000002837,0.14712499999980366,7.743125000001072,7.891124999998667
axial,115,bicubic,0.6653181910514832,20.20992015553886,0.009528136812150478,0.06047268211841583,0.0976121755323099,0.0976121755323099,0.9464461208375357,0.17192155122756958,0.16072283685207367,6.047268211841583,0.595470752045633,,2,bilinear,256,236,128,118,0.23570900000002837,0.15079200000123194,7.673541999999145,7.825332999999546
axial,115,lanczos,0.664589524269104,20.262389332349755,0.009413715451955795,0.06031641736626625,0.09702430340876349,0.09702430340876349,0.9471429150634063,0.16072380542755127,0.15805451571941376,6.031641736626625,0.6479399288565315,,2,bilinear,256,236,128,118,0.23570900000002837,0.222542000001269,7.500249999999653,7.7235830000006445
axial,116,nearest,0.6517247557640076,19.784144701810465,0.010509584099054337,0.06342054158449173,0.10251626260771672,0.10251626260771672,0.9400136289315992,0.16563017666339874,0.18362773954868317,6.342054158449173,0.11859208854309083,,2,bilinear,256,236,128,118,0.2440840000001998,0.10683300000025042,7.608666999999514,7.716166999999885
axial,116,bilinear,0.636310338973999,19.665552613267373,0.010800521820783615,0.06513868272304535,0.10392555903522298,0.10392555903522298,0.9393074160445692,0.2432783544063568,0.25076138973236084,6.513868272304535,0.0,,2,bilinear,256,236,128,118,0.2440840000001998,0.12783300000052122,7.26799999999983,7.396416999998934
axial,116,bicubic,0.6672111749649048,20.262669049019486,0.00941310916095972,0.06014475226402283,0.09702117892996209,0.09702117892996209,0.946697051279456,0.17029552161693573,0.16119638085365295,6.014475226402283,0.597116435752111,,2,bilinear,256,236,128,118,0.2440840000001998,0.1472909999993277,7.3550000000004445,7.502958999999976
axial,116,lanczos,0.6660118699073792,20.309849131049923,0.009311402216553688,0.059990253299474716,0.09649560723967536,0.09649560723967536,0.9473281348060011,0.15972745418548584,0.15886330604553223,5.999025329947472,0.6442965177825472,,2,bilinear,256,236,128,118,0.2440840000001998,0.2900829999994414,7.661541999999244,7.953125000000227
axial,117,nearest,0.6452828049659729,19.79817535131646,0.010475685819983482,0.06349803507328033,0.10235079784732252,0.10235079784732252,0.9407978391540878,0.1665351688861847,0.18341964483261108,6.3498035073280334,0.07395961304991641,,2,bilinear,256,236,128,118,0.23541699999896082,0.10699999999985721,7.199417000000707,7.307000000000841
