slice_axis,slice_index,method,ssim,psnr,mse,mae,rmse,nrmse,pearson,gradient_mse,hfen,diff_percent,issm
coronal,121,lanczos,0.6709577441215515,20.74422498867465,0.008425147272646427,0.057538215070962906,0.09178860099514768,0.09178860099514768,0.9575135079220818,0.1395055651664734,0.15837815403938293,5.753821507096291,
coronal,122,nearest,0.6543861031532288,20.132013587036717,0.009700600989162922,0.061142697930336,0.09849162903091269,0.09849162903091269,0.9516779902383603,0.14851544797420502,0.1834845244884491,6.1142697930336,
coronal,122,bilinear,0.6422117948532104,20.060069445526448,0.009862637147307396,0.062211811542510986,0.09931081082796271,0.09931081082796271,0.951471414136803,0.21588432788848877,0.24951206147670746,6.221181154251099,
coronal,122,bicubic,0.6705896258354187,20.623009381990094,0.008663613349199295,0.057981472462415695,0.09307853323510902,0.09307853323510902,0.9570952976084871,0.151480570435524,0.1609279364347458,5.7981472462415695,
coronal,122,lanczos,0.6690415143966675,20.648373503273536,0.0086131626740098,0.058013156056404114,0.09280712620273186,0.09280712620273186,0.9573730742329641,0.14361107349395752,0.15916889905929565,5.801315605640411,
coronal,123,nearest,0.6519074440002441,20.204144446787563,0.009540816769003868,0.060721732676029205,0.09767710463053186,0.09767710463053186,0.9519276199924903,0.14359918236732483,0.18360628187656403,6.0721732676029205,
coronal,123,bilinear,0.6420621275901794,20.169669921586618,0.009616853669285774,0.061527498066425323,0.09806555801751078,0.09806555801751078,0.9521463968840869,0.2047833800315857,0.2484339475631714,6.152749806642532,
coronal,123,bicubic,0.6689563393592834,20.713428801152215,0.008485103026032448,0.057391054928302765,0.09211461895938368,0.09211461895938368,0.9574962033534514,0.14399856328964233,0.160894513130188,5.7391054928302765,
coronal,123,lanczos,0.6673640608787537,20.741360859900453,0.008430705405771732,0.05741281434893608,0.0918188728191091,0.0918188728191091,0.9578016921906124,0.13652153313159943,0.15962481498718262,5.741281434893608,
coronal,124,nearest,0.6550384163856506,20.23999621956238,0.009462379850447178,0.06032546982169151,0.09727476471545525,0.09727476471545525,0.9516298433873107,0.1438644677400589,0.18336661159992218,6.032546982169151,
coronal,124,bilinear,0.6465844511985779,20.23011416944157,0.009483935311436653,0.060897741466760635,0.09738549846582217,0.09738549846582217,0.9521210000870338,0.20397228002548218,0.24682334065437317,6.0897741466760635,
coronal,124,bicubic,0.6724305152893066,20.76990205822735,0.008375481702387333,0.05697956681251526,0.0915176578720595,0.0915176578720595,0.9574393011215268,0.14485234022140503,0.16119173169136047,5.697956681251526,
coronal,124,lanczos,0.6708702445030212,20.805795670941677,0.008306545205414295,0.05700169503688812,0.09114025019394173,0.09114025019394173,0.9578265064038061,0.1370362937450409,0.16009339690208435,5.700169503688812,
coronal,125,nearest,0.6514772176742554,20.421541263273646,0.0090749841183424,0.059180550277233124,0.09526271105916732,0.09526271105916732,0.9515309028179051,0.13407577574253082,0.1792326271533966,5.918055027723312,
coronal,125,bilinear,0.6454108357429504,20.413040363827655,0.009092764928936958,0.059717241674661636,0.09535599052464905,0.09535599052464905,0.9520487310791534,0.19151438772678375,0.24205437302589417,5.971724167466164,
