slice_axis,slice_index,method,ssim,psnr,mse,mae,rmse,nrmse,pearson,gradient_mse,hfen,diff_percent,issm
axial,113,nearest,0.6532420516014099,19.91831777339282,0.010189860127866268,0.06248176470398903,0.10094483705403792,0.10094483705403792,0.9413848399071439,0.15717683732509613,0.17968623340129852,6.248176470398903,
axial,113,bilinear,0.6380339860916138,19.808289476478272,0.010451317764818668,0.06420758366584778,0.10223168669653587,0.10223168669653587,0.9408482356464803,0.2298765629529953,0.2475208342075348,6.420758366584778,
axial,113,bicubic,0.6675739884376526,20.38268778028071,0.009156536310911179,0.059370480477809906,0.09568979209357276,0.09568979209357276,0.9477261000402059,0.16076883673667908,0.15746469795703888,5.937048047780991,
axial,113,lanczos,0.6666942238807678,20.428917550058962,0.009059583768248558,0.05921763554215431,0.0951818457913512,0.0951818457913512,0.9483344082594083,0.15136946737766266,0.154941588640213,5.921763554215431,
axial,114,nearest,0.6509630680084229,19.815185134446857,0.010434736497700214,0.06327575445175171,0.10215055799015596,0.10215055799015596,0.9404571773837108,0.16269679367542267,0.18295782804489136,6.327575445175171,
axial,114,bilinear,0.6369194984436035,19.714974017642383,0.010678311809897423,0.06485017389059067,0.10333591732741053,0.10333591732741053,0.9400206849160122,0.23699720203876495,0.2507513463497162,6.485017389059067,
axial,114,bicubic,0.6674500107765198,20.30452559892762,0.009322823025286198,0.05984519049525261,0.09655476697339287,0.09655476697339287,0.9472119652511969,0.16535820066928864,0.1599816530942917,5.984519049525261,
axial,114,lanczos,0.6667013764381409,20.35424077485977,0.00921670999377966,0.05970107018947601,0.09600369781305124,0.09600369781305124,0.9478655916334295,0.15497340261936188,0.1579812616109848,5.970107018947601,
axial,115,nearest,0.6488974094390869,19.710617633998083,0.010689028538763523,0.06388167291879654,0.1033877581668329,0.1033877581668329,0.9394270421341667,0.16817675530910492,0.18336161971092224,6.388167291879654,
axial,115,bilinear,0.6341788172721863,19.614449403493225,0.010928361676633358,0.06541377305984497,0.10453880464513336,0.10453880464513336,0.9390486374432386,0.24595819413661957,0.25139617919921875,6.541377305984497,
axial,115,bicubic,0.6653181910514832,20.20992015553886,0.009528136812150478,0.06047268211841583,0.0976121755323099,0.0976121755323099,0.9464461208375357,0.17192155122756958,0.16072283685207367,6.047268211841583,
axial,115,lanczos,0.664589524269104,20.262389332349755,0.009413715451955795,0.06031641736626625,0.09702430340876349,0.09702430340876349,0.9471429150634063,0.16072380542755127,0.15805451571941376,6.031641736626625,
axial,116,nearest,0.6517247557640076,19.784144701810465,0.010509584099054337,0.06342054158449173,0.10251626260771672,0.10251626260771672,0.9400136289315992,0.16563017666339874,0.18362773954868317,6.342054158449173,
axial,116,bilinear,0.636310338973999,19.665552613267373,0.010800521820783615,0.06513868272304535,0.10392555903522298,0.10392555903522298,0.9393074160445692,0.2432783544063568,0.25076138973236084,6.513868272304535,
axial,116,bicubic,0.6672111749649048,20.262669049019486,0.00941310916095972,0.06014475226402283,0.09702117892996209,0.09702117892996209,0.946697051279456,0.17029552161693573,0.16119638085365295,6.014475226402283,
axial,116,lanczos,0.6660118699073792,20.309849131049923,0.009311402216553688,0.059990253299474716,0.09649560723967536,0.09649560723967536,0.9473281348060011,0.15972745418548584,0.15886330604553223,5.999025329947472,
axial,117,nearest,0.6452828049659729,19.79817535131646,0.010475685819983482,0.06349803507328033,0.10235079784732252,0.10235079784732252,0.9407978391540878,0.1665351688861847,0.18341964483261108,6.3498035073280334,
axial,117,bilinear,0.6313779950141907,19.72421573826654,0.01065561268478632,0.06501471996307373,0.10322602716750422,0.10322602716750422,0.9407303376820342,0.2408144772052765,0.24957017600536346,6.501471996307373,
axial,117,bicubic,0.6624345779418945,20.30895179564359,0.009313326328992844,0.060079146176576614,0.09650557667302363,0.09650557667302363,0.9477860554864787,0.1707460582256317,0.16087394952774048,6.007914617657661,
axial,117,lanczos,0.6611201167106628,20.351810707148278,0.009221868589520454,0.059970345348119736,0.09603056070606093,0.09603056070606093,0.9483549982940191,0.1606631577014923,0.158421128988266,5.997034534811974,
axial,118,nearest,0.6505903005599976,19.717957141203467,0.010670979507267475,0.06396863609552383,0.10330043323852749,0.10330043323852749,0.9408761533404633,0.1683645397424698,0.18029187619686127,6.396863609552383,
axial,118,bilinear,0.6343024373054504,19.608333962599204,0.010943761095404625,0.06583254039287567,0.10461243279555554,0.10461243279555554,0.9402812037599355,0.24456259608268738,0.2460363805294037,6.583254039287567,
axial,118,bicubic,0.6651411056518555,20.184650810659953,0.009583737701177597,0.060903921723365784,0.09789656634007955,0.09789656634007955,0.9472889098608354,0.172868013381958,0.158171609044075,6.090392172336578,
axial,118,lanczos,0.6637779474258423,20.230660094619033,0.009482743218541145,0.060791779309511185,0.09737937778883754,0.09737937778883754,0.9478993990151158,0.16275489330291748,0.15589702129364014,6.0791779309511185,
axial,119,nearest,0.6545440554618835,19.795479652206268,0.010482190176844597,0.06335359066724777,0.10238256773906677,0.10238256773906677,0.9427549740474334,0.1624142825603485,0.1781233847141266,6.335359066724777,
axial,119,bilinear,0.6393203735351562,19.6759710409384,0.010774643160402775,0.06507551670074463,0.10380097861004382,0.10380097861004382,0.942058553834549,0.23802533745765686,0.24404768645763397,6.507551670074463,
axial,119,bicubic,0.6693677306175232,20.260282798194456,0.00941828265786171,0.06019405648112297,0.0970478369561203,0.0970478369561203,0.9489342661636602,0.16705918312072754,0.15600979328155518,6.019405648112297,
axial,119,lanczos,0.6683214902877808,20.30313187088445,0.009325815364718437,0.060088060796260834,0.09657026128533792,0.09657026128533792,0.9494879683098457,0.1575828194618225,0.15396860241889954,6.008806079626083,
axial,120,nearest,0.6506189703941345,19.81575613200531,0.010433364659547806,0.06288065016269684,0.10214384298403799,0.10214384298403799,0.9434799377632171,0.1629968285560608,0.17819257080554962,6.288065016269684,
axial,120,bilinear,0.6340085864067078,19.6941033412542,0.01072975154966116,0.06484115123748779,0.10358451404365983,0.10358451404365983,0.9427578137598165,0.2381049543619156,0.2440405786037445,6.484115123748779,
axial,120,bicubic,0.6644587516784668,20.27116537453046,0.009394711814820766,0.060043081641197205,0.09692632157892285,0.09692632157892285,0.9494679394734065,0.16692757606506348,0.15646955370903015,6.0043081641197205,
axial,120,lanczos,0.6630614399909973,20.31200071137901,0.009306790307164192,0.05992165952920914,0.09647170728853197,0.09647170728853197,0.9499914990189376,0.15734779834747314,0.15427084267139435,5.992165952920914,
axial,121,nearest,0.6566604375839233,19.92203663425739,0.010181138291954994,0.061957892030477524,0.10090162680529484,0.10090162680529484,0.94383627865443,0.16006328165531158,0.17847751080989838,6.195789203047752,
axial,121,bilinear,0.6409505605697632,19.807586350474857,0.010453009977936745,0.063863106071949,0.10223996272464474,0.10223996272464474,0.9432415882332248,0.23507554829120636,0.24472351372241974,6.3863106071949005,
axial,121,bicubic,0.6708503365516663,20.395469810283338,0.009129626676440239,0.059100192040205,0.09554907993507965,0.09554907993507965,0.9500027985608199,0.16517280042171478,0.15600363910198212,5.9100192040205,
axial,121,lanczos,0.6688991189002991,20.4376697076962,0.009041344746947289,0.0590796060860157,0.09508598607022639,0.09508598607022639,0.9505418133789162,0.15614674985408783,0.15452608466148376,5.90796060860157,
axial,122,nearest,0.6514216065406799,19.765516472177282,0.01055475976318121,0.06311294436454773,0.10273636047272265,0.10273636047272265,0.9425891272391945,0.1650429219007492,0.17976823449134827,6.311294436454773,
axial,122,bilinear,0.6377062797546387,19.710496170673515,0.010689327493309975,0.06466720998287201,0.10338920394949357,0.10338920394949357,0.9427716608236859,0.2371349185705185,0.24511989951133728,6.466720998287201,
axial,122,bicubic,0.6679922938346863,20.285734297079298,0.009363248944282532,0.059863001108169556,0.09676388243700504,0.09676388243700504,0.9494579025523368,0.16831514239311218,0.15749123692512512,5.986300110816956,
axial,122,lanczos,0.6655863523483276,20.320544116148646,0.009288500063121319,0.05989658460021019,0.09637686477117482,0.09637686477117482,0.9499133452265535,0.15963053703308105,0.15534661710262299,5.989658460021019,
axial,123,nearest,0.6491909623146057,19.914510482328403,0.010198797099292278,0.06235828995704651,0.10098909396213177,0.10098909396213177,0.9432967384931086,0.159885972738266,0.17696626484394073,6.235828995704651,
axial,123,bilinear,0.6358625888824463,19.830077694400035,0.010399015620350838,0.06391928344964981,0.1019755638393377,0.1019755638393377,0.9430929192571704,0.2334393858909607,0.2427249550819397,6.391928344964981,
axial,123,bicubic,0.6662492156028748,20.42009032006269,0.009078016504645348,0.05914831534028053,0.09527862564418815,0.09527862564418815,0.9499053999446772,0.16441887617111206,0.15457870066165924,5.914831534028053,
axial,123,lanczos,0.6639279127120972,20.45468051397411,0.009006000123918056,0.059183407574892044,0.0948999479658343,0.0948999479658343,0.9503536184429969,0.15568053722381592,0.15274597704410553,5.918340757489204,
