slice_axis,slice_index,method,ssim,psnr,mse,mae,rmse,nrmse,pearson,gradient_mse,hfen,diff_percent,isnr,issm,scale,isnr_baseline_method,hr_height,hr_width,lr_height,lr_width,degradation_time_ms,upscaling_time_ms,metrics_time_ms,total_method_time_ms
coronal,121,nearest,0.6558764576911926,20.186441034363042,0.009579787962138653,0.06086590513586998,0.09787639123986261,0.09787639123986261,0.9513484964854408,0.1474386304616928,0.1828920543193817,6.086590513586998,0.04996251837179044,,2,bilinear,256,236,128,118,0.22925000000029172,0.10995800000035416,7.365000000000066,7.476250000000739
coronal,121,bilinear,0.6441859602928162,20.13647851599125,0.009690633043646812,0.06188781559467316,0.09844101301615507,0.09844101301615507,0.9514377117887404,0.21148142218589783,0.24911968410015106,6.188781559467316,0.0,,2,bilinear,256,236,128,118,0.22925000000029172,0.11925000000001518,7.480708999999308,7.600624999999361
coronal,121,bicubic,0.6720666885375977,20.704806114236924,0.00850196648389101,0.057613372802734375,0.09220610871244383,0.09220610871244383,0.9570889798699143,0.1478198617696762,0.16048173606395721,5.7613372802734375,0.5683275982456724,,2,bilinear,256,236,128,118,0.22925000000029172,0.14654200000041584,7.516999999999996,7.664415999999896
coronal,121,lanczos,0.6709577441215515,20.74422498867465,0.008425147272646427,0.057538215070962906,0.09178860099514768,0.09178860099514768,0.9575135079220818,0.1395055651664734,0.15837815403938293,5.753821507096291,0.6077464726833972,,2,bilinear,256,236,128,118,0.22925000000029172,0.2508340000000331,7.435083000000731,7.686875000000093
coronal,122,nearest,0.6543861031532288,20.132013587036717,0.009700600989162922,0.061142697930336,0.09849162903091269,0.09849162903091269,0.9516779902383603,0.14851544797420502,0.1834845244884491,6.1142697930336,0.07194414151027322,,2,bilinear,256,236,128,118,0.22829200000007432,0.10633399999981918,7.372249999999525,7.479582999999401
coronal,122,bilinear,0.6422117948532104,20.060069445526448,0.009862637147307396,0.062211811542510986,0.09931081082796271,0.09931081082796271,0.951471414136803,0.21588432788848877,0.24951206147670746,6.221181154251099,0.0,,2,bilinear,256,236,128,118,0.22829200000007432,0.11899999999975819,7.425915999999866,7.545582999999745
coronal,122,bicubic,0.6705896258354187,20.623009381990094,0.008663613349199295,0.057981472462415695,0.09307853323510902,0.09307853323510902,0.9570952976084871,0.151480570435524,0.1609279364347458,5.7981472462415695,0.5629399364636513,,2,bilinear,256,236,128,118,0.22829200000007432,0.14712499999980366,7.602874999999898,7.750999999999841
coronal,122,lanczos,0.6690415143966675,20.648373503273536,0.0086131626740098,0.058013156056404114,0.09280712620273186,0.09280712620273186,0.9573730742329641,0.14361107349395752,0.15916889905929565,5.801315605640411,0.5883040577470913,,2,bilinear,256,236,128,118,0.22829200000007432,0.23429099999994207,7.532667000000437,7.767708000000262
coronal,123,nearest,0.6519074440002441,20.204144446787563,0.009540816769003868,0.060721732676029205,0.09767710463053186,0.09767710463053186,0.9519276199924903,0.14359918236732483,0.18360628187656403,6.0721732676029205,0.03447452520094388,,2,bilinear,256,236,128,118,0.23449999999947124,0.10658299999999343,7.330000000000503,7.437582999999748
coronal,123,bilinear,0.6420621275901794,20.169669921586618,0.009616853669285774,0.061527498066425323,0.09806555801751078,0.09806555801751078,0.9521463968840869,0.2047833800315857,0.2484339475631714,6.152749806642532,0.0,,2,bilinear,256,236,128,118,0.23449999999947124,0.11454199999949566,7.390791999999813,7.506042000000157
coronal,123,bicubic,0.6689563393592834,20.713428801152215,0.008485103026032448,0.057391054928302765,0.09211461895938368,0.09211461895938368,0.9574962033534514,0.14399856328964233,0.160894513130188,5.7391054928302765,0.5437588795655989,,2,bilinear,256,236,128,118,0.23449999999947124,0.14770800000007966,7.46329099999965,7.61195800000003
coronal,123,lanczos,0.6673640608787537,20.741360859900453,0.008430705405771732,0.05741281434893608,0.0918188728191091,0.0918188728191091,0.9578016921906124,0.13652153313159943,0.15962481498718262,5.741281434893608,0.571690938313836,,2,bilinear,256,236,128,118,0.23449999999947124,0.23229199999974526,7.561250000000186,7.794457999999338
coronal,124,nearest,0.6550384163856506,20.23999621956238,0.009462379850447178,0.06032546982169151,0.09727476471545525,0.09727476471545525,0.9516298433873107,0.1438644677400589,0.18336661159992218,6.032546982169151,0.009882050120810986,,2,bilinear,256,236,128,118,0.236000000000125,0.10733299999987622,7.302666999999374,7.4106670000002595
coronal,124,bilinear,0.6465844511985779,20.23011416944157,0.009483935311436653,0.060897741466760635,0.09738549846582217,0.09738549846582217,0.9521210000870338,0.20397228002548218,0.24682334065437317,6.0897741466760635,0.0,,2,bilinear,256,236,128,118,0.236000000000125,0.11625000000048402,7.5526249999997574,7.6694580000005175
coronal,124,bicubic,0.6724305152893066,20.76990205822735,0.008375481702387333,0.05697956681251526,0.0915176578720595,0.0915176578720595,0.9574393011215268,0.14485234022140503,0.16119173169136047,5.697956681251526,0.5397878887857793,,2,bilinear,256,236,128,118,0.236000000000125,0.15237499999987136,7.311708000000472,7.4647920000003865
coronal,124,lanczos,0.6708702445030212,20.805795670941677,0.008306545205414295,0.05700169503688812,0.09114025019394173,0.09114025019394173,0.9578265064038061,0.1370362937450409,0.16009339690208435,5.700169503688812,0.5756815015001064,,2,bilinear,256,236,128,118,0.236000000000125,0.22374999999996703,7.764791000000493,7.989459000000032
coronal,125,nearest,0.6514772176742554,20.421541263273646,0.0090749841183424,0.059180550277233124,0.09526271105916732,0.09526271105916732,0.9515309028179051,0.13407577574253082,0.1792326271533966,5.918055027723312,0.008500899445989722,,2,bilinear,256,236,128,118,0.24062499999999432,0.10691700000009519,7.2192500000003434,7.326791999999749
coronal,125,bilinear,0.6454108357429504,20.413040363827655,0.009092764928936958,0.059717241674661636,0.09535599052464905,0.09535599052464905,0.9520487310791534,0.19151438772678375,0.24205437302589417,5.971724167466164,0.0,,2,bilinear,256,236,128,118,0.24062499999999432,0.10900000000013677,7.511667000000166,7.621333000000341
