slice_axis,slice_index,method,ssim,psnr,mse,mae,rmse,nrmse,pearson,gradient_mse,hfen,diff_percent,isnr,issm,scale,isnr_baseline_method,hr_height,hr_width,lr_height,lr_width,degradation_time_ms,upscaling_time_ms,metrics_time_ms,total_method_time_ms
sagittal,110,lanczos,0.650528073310852,19.971731790724967,0.01006530225276947,0.06532690674066544,0.10032597994921091,0.10032597994921091,0.9389720424983883,0.1776321977376938,0.16722770035266876,6.532690674066544,0.6847979125919758,,2,bilinear,256,256,128,128,0.2926670000000797,0.24524999999986363,8.575291999999957,8.821583000000022
sagittal,111,nearest,0.6324055194854736,19.351178456434308,0.01161133497953415,0.06847831606864929,0.10775590461563649,0.10775590461563649,0.9259160604522307,0.18681146204471588,0.19611844420433044,6.847831606864929,0.15619495151524365,,2,bilinear,256,256,128,128,0.26916699999990357,0.11687500000001627,8.221208000000146,8.338957999999952
sagittal,111,bilinear,0.5996500849723816,19.194983504919062,0.012036539614200592,0.07143895328044891,0.10971116449204517,0.10971116449204517,0.9244973612212057,0.27708807587623596,0.2704640030860901,7.143895328044891,0.0,,2,bilinear,256,256,128,128,0.26916699999990357,0.1671249999999347,8.358791999999893,8.526583000000088
sagittal,111,bicubic,0.6430833339691162,19.796213624417163,0.010480418801307678,0.06606728583574295,0.10237391660627075,0.10237391660627075,0.9337343687735501,0.191688671708107,0.17168857157230377,6.606728583574295,0.6012301194981015,,2,bilinear,256,256,128,128,0.26916699999990357,0.1642499999998659,8.424750000000092,8.589874999999969
sagittal,111,lanczos,0.6438051462173462,19.841517724768103,0.010371658951044083,0.06587287783622742,0.10184134205244981,0.10184134205244981,0.9344681973026348,0.17989122867584229,0.16793960332870483,6.587287783622742,0.6465342198490381,,2,bilinear,256,256,128,128,0.26916699999990357,0.2426669999999742,8.52541699999998,8.769084000000094
sagittal,112,nearest,0.6257190108299255,19.27798118657012,0.011808694340288639,0.06939516216516495,0.10866781648808739,0.10866781648808739,0.921893600597995,0.1946202665567398,0.19959378242492676,6.939516216516495,0.144999134906003,,2,bilinear,256,256,128,128,0.26375000000000703,0.1152500000001222,8.213540999999935,8.329958000000026
sagittal,112,bilinear,0.591942310333252,19.132982051664115,0.01220961008220911,0.07229313999414444,0.11049710440644638,0.11049710440644638,0.9206585004922896,0.28853753209114075,0.2734847664833069,7.229313999414444,0.0,,2,bilinear,256,256,128,128,0.26375000000000703,0.21483399999988606,9.524665999999904,9.740709000000125
sagittal,112,bicubic,0.6369170546531677,19.74472280833444,0.010605416260659695,0.06686440855264664,0.1029826017376707,0.1029826017376707,0.9305532090383639,0.20010754466056824,0.1754019856452942,6.686440855264664,0.6117407566703253,,2,bilinear,256,256,128,128,0.26375000000000703,0.16179200000010496,8.188042000000006,8.350749999999962
sagittal,112,lanczos,0.6375561952590942,19.794704909712173,0.010484060272574425,0.06668249517679214,0.10239170021332014,0.10239170021332014,0.9313942898600406,0.18760459125041962,0.17122314870357513,6.6682495176792145,0.6617228580480581,,2,bilinear,256,256,128,128,0.26375000000000703,0.24166699999983443,8.067084000000113,8.309708999999943
sagittal,113,nearest,0.6209466457366943,19.231373746594794,0.011936104856431484,0.06943181157112122,0.1092524821522673,0.1092524821522673,0.9180970197772522,0.19645501673221588,0.20084120333194733,6.943181157112122,0.10831349599944333,,2,bilinear,256,256,128,128,0.26245899999999267,0.11612500000013348,8.674417000000156,8.792082999999895
