slice_axis,slice_index,method,ssim,psnr,mse,mae,rmse,nrmse,pearson,gradient_mse,hfen,diff_percent,issm
coronal,124,nearest,0.5242083072662354,17.807229453453623,0.016568265855312347,0.07975377887487411,0.1287177759880598,0.1287177759880598,0.913641843511376,0.3984907865524292,0.5296339392662048,7.9753778874874115,
coronal,124,bilinear,0.5235971212387085,18.032244534185317,0.015731696039438248,0.0794055387377739,0.12542605805588505,0.12542605805588505,0.9191796620793505,0.38782209157943726,0.5939566493034363,7.9405538737773895,
coronal,124,bicubic,0.5587267279624939,18.50791062806539,0.014099669642746449,0.07387340813875198,0.11874202980725253,0.11874202980725253,0.9273669647307711,0.34193456172943115,0.4969531297683716,7.387340813875198,
coronal,124,lanczos,0.5633018016815186,18.579902681597176,0.013867869041860104,0.07324239611625671,0.11776191677218957,0.11776191677218957,0.9286894747417819,0.3355574607849121,0.4731096625328064,7.324239611625671,
coronal,125,nearest,0.5259400010108948,17.970618923433484,0.015956517308950424,0.07828983664512634,0.1263191090411519,0.1263191090411519,0.913063163006315,0.38195353746414185,0.5293179750442505,7.828983664512634,
coronal,125,bilinear,0.5280977487564087,18.21317276907149,0.015089773572981358,0.07779967784881592,0.12284043948546161,0.12284043948546161,0.9190100418735139,0.36783283948898315,0.592431366443634,7.779967784881592,
coronal,125,bicubic,0.5630720853805542,18.68850918887414,0.013525367714464664,0.07240379601716995,0.1162986144133483,0.1162986144133483,0.9271917570216169,0.32476019859313965,0.4946305453777313,7.240379601716995,
coronal,125,lanczos,0.5684815049171448,18.775613143790515,0.013256799429655075,0.07160213589668274,0.11513817537921589,0.11513817537921589,0.9287888010756474,0.31872954964637756,0.46843239665031433,7.160213589668274,
coronal,126,nearest,0.5283646583557129,18.07131833838509,0.015590791590511799,0.0773150771856308,0.12486309138617303,0.12486309138617303,0.9118315900658013,0.37335216999053955,0.5253519415855408,7.73150771856308,
coronal,126,bilinear,0.5287026166915894,18.31011216977674,0.014756684191524982,0.07701373845338821,0.12147709327904163,0.12147709327904163,0.9178001634526481,0.36045825481414795,0.5900565385818481,7.701373845338821,
coronal,126,bicubic,0.5645654797554016,18.786268790352292,0.013224313035607338,0.07163330167531967,0.11499701315950488,0.11499701315950488,0.9261221030895194,0.3175243139266968,0.49028798937797546,7.163330167531967,
coronal,126,lanczos,0.5698561072349548,18.870661192759627,0.012969817966222763,0.07089938223361969,0.11388510862365968,0.11388510862365968,0.9276936451876641,0.3115507960319519,0.4641590118408203,7.089938223361969,
coronal,127,nearest,0.5248726010322571,18.12724894705543,0.015391292981803417,0.07715724408626556,0.12406164992375128,0.12406164992375128,0.9104407440352705,0.36762312054634094,0.5245317816734314,7.715724408626556,
coronal,127,bilinear,0.5256791114807129,18.356108995657657,0.01460121851414442,0.07678382843732834,0.12083550187815012,0.12083550187815012,0.9163381975769737,0.3549751043319702,0.5882012248039246,7.678382843732834,
coronal,127,bicubic,0.5610575079917908,18.837253915518644,0.013069970533251762,0.07142867892980576,0.11432397182241248,0.11432397182241248,0.9248872866711244,0.31300118565559387,0.4885691702365875,7.142867892980576,
coronal,127,lanczos,0.5661397576332092,18.92337367660818,0.012813348323106766,0.07072871178388596,0.11319606142930401,0.11319606142930401,0.9265207506747638,0.3076717257499695,0.4621414244174957,7.072871178388596,
coronal,128,nearest,0.5279774069786072,18.14634183769776,0.015323776751756668,0.07644905149936676,0.1237892432796835,0.1237892432796835,0.9079174482692051,0.36702170968055725,0.5196647644042969,7.644905149936676,
coronal,128,bilinear,0.5284020900726318,18.378856409295647,0.014524940401315689,0.07622212171554565,0.1205194606746798,0.1205194606746798,0.9141086253625641,0.35661622881889343,0.5847141742706299,7.622212171554565,
coronal,128,bicubic,0.5631090402603149,18.863474865450364,0.01299129705876112,0.07089941203594208,0.11397937119830553,0.11397937119830553,0.9229464573812811,0.3141409754753113,0.4826681315898895,7.089941203594208,
coronal,128,lanczos,0.5685282349586487,18.955673300062013,0.012718405574560165,0.07012665271759033,0.11277590866209045,0.11277590866209045,0.9247324507802984,0.30801764130592346,0.45478975772857666,7.012665271759033,
coronal,129,nearest,0.5220776200294495,17.96985803851359,0.01595931313931942,0.07857876271009445,0.12633017509415326,0.12633017509415326,0.9062273711505,0.3851344883441925,0.5219703912734985,7.857876271009445,
coronal,129,bilinear,0.5241491794586182,18.20787227173956,0.015108201652765274,0.07815250009298325,0.1229154247959355,0.1229154247959355,0.9127031567006741,0.3731248080730438,0.5877085328102112,7.815250009298325,
coronal,129,bicubic,0.5596664547920227,18.705630577494357,0.013472151011228561,0.07258434593677521,0.116069595550379,0.116069595550379,0.9219248740091514,0.3278082609176636,0.4850221276283264,7.258434593677521,
coronal,129,lanczos,0.565238893032074,18.799202631128523,0.0131849879398942,0.0718250647187233,0.11482590273929572,0.11482590273929572,0.9237695630224692,0.32119596004486084,0.4569281041622162,7.18250647187233,
coronal,130,nearest,0.5258446931838989,18.03182290403313,0.015733223408460617,0.07816311717033386,0.12543214663099972,0.12543214663099972,0.9054683545082223,0.38208886981010437,0.5157127380371094,7.816311717033386,
coronal,130,bilinear,0.5243439078330994,18.215620139524273,0.015081272460520267,0.07799862325191498,0.12280583235547189,0.12280583235547189,0.9108064740943824,0.3742455840110779,0.5849378108978271,7.799862325191498,
